Label,Tweet
1,@SuaveRishab @Saleemk88156399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba Sikh lungi chinaal maa to khud rand h
1,@priya_hhh Chadhugaa hi raand meri betichod ki aulaad saali aahhh\nMast chut h chinaal teri https://t.co/BN7MWjkM11
1,@Aaksh9934 @ArshiKhan_Fans Randi.\n\n Chinaal \nIsse bhi koi gandi gaali hai iss aurat ke liye..?
1,"@RoflCritic Ab teri ma Chinaal hai to usko wahich bolenge, Baap bhadwa hai to usko bhi wahich bolenge, to MM to Nup\xe1\x80\xa6 https://t.co/BQ10rHHAwd"
1,https://t.co/8usV9CWorY meri #Randi patni Sara ko #Chinaal bana ker chod rahen ussi ke bhai dost. Imr pheche se cho\xe1\x80\xa6 https://t.co/fdTDol9MZn
1,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial Abey randi k pille Teri maa ki chut mein kutte Ka lawra daa\xe1\x80\xa6 https://t.co/1BoQX4Vg5w
1,"@airtelindia Bhosode k airtel behnchod,4g ki offer dikhata hai!khud k gaand k 1g v nhi hai,chutiya ulimited tatti 4\xe1\x80\xa6 https://t.co/0gJeuab1CJ"
1,@uksri Tera maa ka bhosda naa ban jaaye dhyaan rakhiyo chinaal ke
1,@RoflCritic Bohsdi ke apni chinaal ma Aur bhadwe Baap ko bhi ladwa deta beech mein... kis gutter ka critic hai tu mayeove...??
1,@Agyaatwayakti @BiggBossNewz @lostboy54 @ipriyanksharmaa Teri ma chinaal..mc k bachhe\xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,"RT @Ssaniya15: PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is troubling\xe1\x80\xa6"
0,Aaj mene fir jazbaat bheje..aaj tumne fir alfaz hi samjhe..Piyush Mishra toh gazab ka talent.. \nBaaki rahi baat por\xe1\x80\xa6 https://t.co/b1orCytRni
1,"@Ridhijain01 PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the wor\xe1\x80\xa6 https://t.co/bfIk5g6Qkm"
1,RT @mdaftab75578481: Mai or Meri khubsurat Randi @Ranii_meera ek dusray ko piyaar kartay huwa..sali H chinaal Meri Lund ki shuhagan jab Tak\xe1\x80\xa6
1,https://t.co/gRvqq597cK  #TaqiD mere dost meri #Randi patni Sara ko #Kuttiya bana ker pheche se chod raha or uski\xe1\x80\xa6 https://t.co/a9O6CtgQuX
1,@MyloMegha @AkshithShetty93 @nitinsingh116 Chinaal how can khichdi be tasty without non veg?
1,"PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is\xe1\x80\xa6 https://t.co/IgKVL9mUjh"
1,@priya_hhh Saali lund khao chinaal...hehe
1,@Randisuman dekh meri raaand kese kake lund pr uchal rhi h tu bhen ki lodi ghasti chinaal https://t.co/u1jiEjB65k
1,"RT @jigneshshahjain: https://t.co/uuDsFfk1jo taqid meri #Randiwife Sara ko chod raha tha tabhi uski chinaal patni hamna aagai, lekin wo phi\xe1\x80\xa6"
1,@Snehaarora_90 Chinaal tu raandi hai... mein tujhe ruka sakta hu... par tu mujhe nhi..
1,@Dayweekaa @narendramodi Chinaal.... Where were you when.. 150 senior citizens were killed due to demonetisation?
1,https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bh\xe1\x80\xa6 https://t.co/1gcSIrVPfC
1,@uksri CHINAAL KE RUK TO JAA.....CHOOT MARANI KE ......RAAND KE
1,@Lokesh18031674 Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se
1,RT @Ratansonawane1: @SachinTendulkrG Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se
1,@chori_katil Raaand saali\nChinaal hi h tu bhi
1,RT @jigneshshahjain: https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bheja\xe1\x80\xa6
1,@IndiaToday @News18India aapne to Chinaal ko bhi peeche chorh diya.@AMISHDEVGAN @anjanaomkashyap
1,"Salgay Fans Calling Her Randi Chinaal On Her Wedding Day, Dhobi Fans Trolling Yuvi On His Birthday \xf0\x9f\x98\x80\xf0\x9f\x98\x81\xf0\x9f\x98\x81 What Type Of Madarchod's?"
1,RT @markparker111: @sexybabyriya teri maa saali chinaal hain! Lund ko aise chodti hain ke pyaar ho jaata hain https://t.co/rxNC7tr4pC
1,@Imtiyaj69191130 Tere lund K bhuki hai saali chinaal Kuttiya. Peshaab pine ko tayaar Tera
1,"@ashokepandit PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the wo\xe1\x80\xa6 https://t.co/cNFISUUHPN"
1,@priya_hhh @ssgg4567 @khatundevi @madhurima011 @NazzSaba To khaaja bhenchod saali chinaal\nAahhhh chussti mast h tuu
1,@jaanlevadarinda @AliShahbaz1134 @SushmaSwaraj abey lund ke tope chinaal ki aulad teri behn ki chut mai hathi ka lu\xe1\x80\xa6 https://t.co/8DAXlu4ck7
1,"@RailMinIndia if you were incapable to maintain the time,you change the train timing.but you chutiyas are making us chutia"
1,RT @Parulchikaragm1: @nanditathhakur Bc.... Itna drama public ko chutia banane ke liye hai
1,@HardikPatel_ Isse air ek baat sabit hota hai ki tumlog pakistan ke saath ho...public ko chutia banana band kar haramkhor
1,Once a chutia always be chutia.. \xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87 https://t.co/vfvTa1wwSc
1,@kumarrajnishdp @DoctorrSays Chutia... \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,@KhabriBiggstFan @BiggBossNewz @TheRealityShows @JJROCKXX Yeh chutia tha hai aur rehega
1,@imran313ashraf @ImranIsmailPTI teri behan di siri angraizon kai kuttai tu terai aaqa aor unki gandi aolad jo saara\xe1\x80\xa6 https://t.co/YF8b9YAxPS
1,@SshivaniDurga abey chutia auraat mana paisa boht maine rkhta h. Kam se kam spirituality ka dhong kar rhi h toh bha\xe1\x80\xa6 https://t.co/1ecrjPDVej
1,@sambitswaraj Sambit patra kya aap gobar khake aedhe kya jo aap bata rah hai modi desh k bab hai \nChutia sambit pat\xe1\x80\xa6 https://t.co/B61yVMdnfZ
0,#CongressPresidentRahulGandhi\nHahahah...\nY toh wahi hogya jaise hafeez syeed k beta atankwadi hi banega...\nWaise ga\xe1\x80\xa6 https://t.co/P4PRAAsNsm
1,"@tellychakkar @ColorsTV @BiggBoss Madharchod chutiya, issh #tellychakkar ko unfollow kro yar.... Faltu news post krta hai ye chutia"
1,@ZeeNewsHindi Wait for Dec 18th... Pappu tu hi flop Ho jayega chutia Rahul Gandhi ha ha ha
1,"No matter how good the newpaper talking, you will still find a Chutia Mantri doing Chutiyapa https://t.co/kaPe8ek8CG"
1,@meamabhishek Ye Dangu chahta bhi yahi Hai...ki log isko reply Kare.. is sale ko sab unfollow Kar do..chutia banda
1,"RT @boyfriendSobti: @starktargeryan @sayalotusnile @TheKaranPatel Hina k expressions aise h chutia chup Teri aukaat pata h"" \n1 minutes ka\xe1\x80\xa6"
1,@waqas__tweets Google krka books dhoondho? Chutia tu nai hogia? \xf0\x9f\x98\x81
1,Tharki budda. @DrDanish5 tum bhi IK wali rawish py chal rahay ho. Mai samjha k tum shyd sirf ZUBAN k he chutia ho l\xe1\x80\xa6 https://t.co/6xoOEQCSSl
1,RT @ArvindK53566798: @RubikaLiyaquat @wani_darshan Congrss chutia ke pass iska koi jabab nahi hai inlogo chutiyagiri ke siba aur kuch nahi\xe1\x80\xa6
1,Chutia (colloquially quoting Manish Tewari and Diggy Raja) is the only word suitable for this guy. Wonder where Pap\xe1\x80\xa6 https://t.co/nswYYIG0lS
1,Awaam to chutia hi ho gae hai unki shadi ko ly kr
1,@SourabhBhatt15 @ArvindKejriwal Aur agr chutia ho to modi jaisa..
1,RT @kbreatlee: @iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,@Maninder1331 @subhraguha1 @WithPGV @ArvindKejriwal Chutia log hahahahahaaha
1,3 Chutia Stooges!!!!!!!!!! https://t.co/ccAehhj4I1
1,"@BiggBossNewz Chutia log pehle sikh le ja k Marathi , shilpa k piche pad jaate , ab maa ko bhi ni chhoda"
1,@dhruv_rathee @Being_Humor Chutia
1,@sirhardik7773 @TheSardanaRohit @ArvindKejriwal @KapilMishraAAP Chutia ias tha wo
1,"@thetanmay @narendramodi Reech nahi, Neech hai vo.\nDesh ha chutia kaat raah hai jo."
1,@KnhaiyaKumarJNU @IndiaGiri_ chutia frog theek rehega
1,@indian_vaibhav @DrogaHappu @Umar96Akmal @imVkohli @AnushkaSharma india deta h leni to usy Atii hi nahi \nchutia
1,@king_ranjhna @ArvindKejriwal Chutia.. khud school gya nhi aur baccho ko pda rha hai.. murkh hai ..
1,@Your_Daddy113 @Mes_tizo @Prncess_Shiza @lemeZain @ahsan_anwerr Aby ye kon hy chutia
1,@BJP4India @narendramodi @arunjaitley Sambit patra kya aap gobar khake aedhe kya jo aap bata rah hai modi desh k ba\xe1\x80\xa6 https://t.co/Z6i7VhMQf1
1,@iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,@Minnie_S @OfficialMeher Chutia he kya ye \xf0\x9f\x98\x81 Ldki kch b bol do bs
1,@CNNnews18 Who is this chutia??
1,Chutia @incindia spokies pimps worst than  pig soch debating on   #Media_Dera secret meating  by Gaddar PeeM&amp
1,"@theskindoctor13 @rahulkanwal @HardikPatel_ is chutia ko kisne banaya hai leader and anchor , desh ko lootne wale k\xe1\x80\xa6 https://t.co/biFxnaCnfx"
1,@shammybaweja Ache Din chutia sardar found his tounge... Traitors should be shot dead
1,@Mukul_INC @Shehzad_Ind Chutia of d year award goes to mukul singh
1,"@laluprasadrjd Modi ka dusman Pakistan kewal election ke liye Hai. Public ko chutia banana Hai. Badd me dost ,dono\xe1\x80\xa6 https://t.co/4D7Z94Zx1t"
1,@MuralikrishnaE1 @jspandey_ @Nidhi @sagarikaghose @RanaAyyub Chutia comunist aur srcular logo abhi bhi samajh me nahi ayega
1,@e_salam @lucifer_damned Chutia public to be blamed
1,@Pandey76Suresh @laluprasadrjd Nawaj sarif kay tumahare or modi ke giga lagate hai sadi me chale gaye...chutia .....
1,@SirRavishKumar Chutia
1,@TimesNow Member of chutia brigade forgot sikh massacre of 1984
1,@Achibaathaii @lemezohaib Haan sarim chutia ko barbaad kar bas \xf0\x9f\x98\x81
1,@annoyyyinglady \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 chutia spotted ....
1,RT @amitsurg: Chutia (colloquially quoting Manish Tewari and Diggy Raja) is the only word suitable for this guy. Wonder where Pappu finds s\xe1\x80\xa6
0,@PChidambaram_IN First congress told no such meeting with pak and China authority but came and later we had a meeti\xe1\x80\xa6 https://t.co/4hJDkeFvkd
1,@Your_Daddy113 @Mes_tizo @sundas_pasha @Prncess_Shiza @lemeZain @ahsan_anwerr Tu to hy e chutia
1,@RubikaLiyaquat @wani_darshan Congrss chutia ke pass iska koi jabab nahi hai inlogo chutiyagiri ke siba aur kuch nahi aata hai
1,"How long #ModiSarkar bear chutia BJP YashwantSinha  Defends Mani Shankar Aiyar, Calls Pakistan Conspiracy Allegation 'Absurd'?"
1,@OfficeOfRG Tax chori kar ke govt ok bahut din chutia banaya. Ab raste me aa gaye sab chor log. Papu brigade bana r\xe1\x80\xa6 https://t.co/c0ZA5PJoTy
1,@KapilSibal Chutia had not seen empty vote in Delhi.have not feel ashamed f
1,@sambitswaraj apki debates dekhi...apse bada chutia nahi dekha ajtak
1,@ArlengHanse @CNNnews18 Oho chutia
1,@aayushi9996 He is both Chutia &amp
1,@mevani_jignesh chutia
1,@dhruv_rathee Kt gya chutia
1,Chutia bna gya is qaum ko wo bhi jo is IQ k sath https://t.co/Z1aFAuEuGo
1,@KamalRKaan Sirji...Bahut bahut bahut badi chutia picture banai.....Kaun tha banaane wala bada waisey
1,@sanjeevbhobia @kmayank151 @Ridhijain01 @OfficeOfRG Or sun itna chutia chutia chilla rahe ho sari duniya chut se ni\xe1\x80\xa6 https://t.co/dkpFaynEFJ
1,@Shehzad_Ind Chutia
1,@moronhumor Chutia raghu
1,@ExMCX Chatur means clever that I am but chutia means stupid that what you all are
1,RT @iharisjaved: Awaam to chutia hi ho gae hai unki shadi ko ly kr
1,@sardesairajdeep @PMOIndia Chup kar chutia
1,@OfficeOfRG Chutia I asked one question what your mother and Shindi was doing in front of IIT. Is protection used
1,#Kanhaiyakumar agar tu yeh padh raha hai toh sun be chutia tu jaha bol im ready to debate wid u and terese bhi jyaa\xe1\x80\xa6 https://t.co/TcWPlHrLZP
1,@AkshayChakkaa @TunishYadav @Rajvikrm098765 @akshaykumar Are Gb Road Mai Pada huye randi ke beto \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\nGhasti ke londo
1,@chutiyaland @RajKPatel6 @ModiLeDubega Hahahahah TERE GAY TATTE DI MA NU SPIDER MAN BANKE BUILDING TO LATKA LE LUN\xe1\x80\xa6 https://t.co/SXJmNOvuFJ
0,OMG! You have to see this. #BIGOLIVE &gt
0,OMG! You have to see this. #BIGOLIVE &gt
1,@HumApkaSubKuch tu kia ghasti aurto ki trhn dosrou k tweets py mazy lay RHA h lun k sir
1,@ShkhRasheed Taryi ghasti behen ko chodon sarya padal haj tum ny he kiya houya hyan tarya barya mea log batatya hya\xe1\x80\xa6 https://t.co/SfA0arYGjX
1,@suhanitrivedi01 aajaa bhen ki lodi ghasti raand..teraa muhh chodne me mazza aayga https://t.co/ke0EUFb6F8
1,"RT @missSanskari: Car me masti, ban k ghasti. https://t.co/sIAKrIIgxv"
1,Is behan ki Lodi ghasti Ko kal 100rs me Iske ghar me choda hai sali Ko gaand marane ka bahut sauk hai https://t.co/5apt9LYs4O
1,@mubasherlucman Ishatehari now becoming GHASTI but not allowed to travel t Pakistan
1,@WaleedZarak @WajSKhan Ghasti ko sikha deti
1,@hwn60 @ImranKhanPTI Abay ghasti ma k lun tawaif k khandan k apni maa ko bhaijday aisa mufta milayga
1,@ugly_jallad @TasnimPorijol13 @ColorsTV Abe dheele lund ki paidaishhh....hina hi jitegi Teri ghasti shilpa waise hi\xe1\x80\xa6 https://t.co/dZSuSp4Kyf
1,@aleemkhan_pti Taryi behen ki phudi kutti ki olad tum behen ky lorya 1 mna ki seat nai ly sakhtya aour ns 1 coror v\xe1\x80\xa6 https://t.co/8H3RKKJ8ms
1,@khatundevi Dekh bhen ki lodi ghasti raand kese lund pr uchalti h https://t.co/IcSzNcBlKD
1,@VasundharaBJP Vikas tere bhosde ka ho raha hai ghasti
1,@khatundevi Too khaajaa ise meri ghasti raand https://t.co/qS6hqmytW8
1,@ShireenMazari1 Dono maa beti ghasti Hain just bc
1,@priya_hhh @rheaslut @Poonamrani1134 Aahhh ohhh yeahhh meri ghasti raand https://t.co/jLD19fFoHg
1,@chutiyaland @RajKPatel6 @ModiLeDubega Dusra da ni pata par teri ghasti maa nu ta kadke LUN MARNAAA
1,@UmarCheema1 Oye ghasti ma k lun kisi khusri k bachay when the adalat had Iftikhar chaudry u were behind that corru\xe1\x80\xa6 https://t.co/xGdup1Kn6U
1,@MJibranNasir @ImaanZHazir I Just Want To Say You Just One Word........................Ghasti..
0,OMG! You have to see this. #BIGOLIVE &gt
1,@AyeshaGuIaIai Sali bina bra kay doodh tum dikhati ho duniya ko aur kehri ho kay harras karta hai .... ghasti ko ha\xe1\x80\xa6 https://t.co/pBBB9UWEvL
1,+913345091514 my IMO num kinjri wife r ghasti and randiyo k lye Mera lulla avail now on the video call r Jo koye ap\xe1\x80\xa6 https://t.co/dDcXapV3CY
1,@RandiKhanaa @146Abhishek Mast chudakar n ghasti hoti hi sardariya.sali tight khpro me chuchi tani hui rakhti hi.ha\xe1\x80\xa6 https://t.co/ITyIPzeRa8
1,RT @_Hoor_786: Boys And Girls Be Aware This @ZaidMirza99 Bastard.. Iski Baaton se Aisa Lag Raha Ye Apni Amma Ko Bhi Sasti ghasti Bulata Hai\xe1\x80\xa6
1,@MaryamNSharif Loorrraa bc chor ka bacha Ghasti chup kr
0,OMG! You have to see this. #BIGOLIVE &gt
1,@suhanitrivedi01 @priya_hhh @rheaslut @Poonamrani1134 Aa gyi sabse badi ghasti raand @suhanitrivedi01
0,OMG! You have to see this. #BIGOLIVE &gt
1,@Randisuman dekh meri raaand kese kake lund pr uchal rhi h tu bhen ki lodi ghasti chinaal https://t.co/u1jiEjB65k
1,@Being_Hazardous @__EvilSinner Choro ghasti ko
1,@priya_hhh @shikhaask5 @ssgg4567 @khatundevi @madhurima011 @NazzSaba To uchal na bhen ki lodi ghasti raand mere laude pr
1,Are bhai bhai bhai.\napni ma ko ghasti keh rha ha\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nlmao\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/4ndO1j1gzS
1,RT @Tuniva: @AkshayChakkaa @TunishYadav @Rajvikrm098765 @akshaykumar Are Gb Road Mai Pada huye randi ke beto \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\nGhasti ke londo
1,@sheenaabidashah ghasti maa ka kanjr beta...
1,@marvisirmed Ye kia ghasti bndi hy.....
1,RT @aftabgulzar10: @Quratulainb perfect ghasti https://t.co/1TEZYNtZ14
1,@DheerK1 @moaxxama @HamidMirPAK Ghasti
1,@ShkhRasheed Taryi maa ka phuda houa hy ghasti ki olad
1,@chori_katil Isi liye to tere muhh me fasata hu me meri ghasti raand \xf0\x9f\x98\x98
1,@priya_hhh Aahhhh chuss le ise meri ghasti betichod ki aulaad https://t.co/04e99UrhFP
1,@AyeshaGuIaIai Ghasti ye Jo tumhary nechy garami Hai NA ye us ka asar Hai Khan nai danda dia nahi bechara de hi det\xe1\x80\xa6 https://t.co/VIUkKFE61e
0,OMG! You have to see this. #BIGOLIVE &gt
1,@TarekFatah Fatto gaand k baal ghasti k behnchod
0,OMG! You have to see this. #BIGOLIVE &gt
1,RT @_Hoor_786: Boys And Girls Be Aware This @Zaid_Mughal_99 Bastard.. Iski Baaton se Aisa Lag Raha Ye Apni Amma Ko Bhi Sasti ghasti Bulata\xe1\x80\xa6
1,@ImaanZHazir @ShireenMazari1 Stop u fucking bitch .. bc jis mulk ka khati o  usi ki army pr bhonkti o kuti ghasti o\xe1\x80\xa6 https://t.co/wdPNatdNtv
1,"@libaax11 @PsyQoKing @Prizors @Cruptzys Choos Mera Lora, Ghasti Kay Bachay"
1,@KhawajaMAsif Khoti ke bachay lalazar rawalpindi gas nhn hai kisi ghasti ke bachay
0,"@CNNnews18 @KyaUkhaadLega Lol, the best story, sir please provide us the mushroom details I will try to setup a res\xe1\x80\xa6 https://t.co/XQKaNcAg0K"
1,Thank You for calling me Genius....\nNahi samjhege hai wo hame...\nTo kya Jaata hai???\nAb Tu Chutiya hai\nNiche Khade\xe1\x80\xa6 https://t.co/foD8mB43r5
1,@iamWali10 Main kisi ka member nhi...\n\nSab parties chutiya hai...main sirf Amit Shah ka fan hu...
0,@malviyamit Not an Indian seaplane and certainly not a Gujrati Pilot. Now I understand that #GujratModel is electio\xe1\x80\xa6 https://t.co/iEY5cb456J
1,@vivek_oberoi @kunnu_kick @AnushkaSharma @imVkohli Chutiya vivek
1,@sudhirchaudhary @LtGovDelhi @ArvindKejriwal @kjsehrawat @dtptraffic @DelhiPolice Abe chutiya tum ko kya dikkat hai
1,Ye dekho chutiya https://t.co/8IpTILyKwL
1,Agar aap chutiya public dekhna chahte hai \nTo aaiye aaiye dekhiye sab #VikasSachdeva k support mai hai woh sab k sab bhadhuwe hai.
1,RT @ShreyaSlays_: @CuteDoremon Chutiya @Twitter bc\xf0\x9f\x98\xad
1,RT @ranveersbabe: Imagine Virushka just be like CHUTIYA BANAYAAAA
1,Yeh kaunsa Chutiya hain https://t.co/IGDhrxoziw
1,"@shailu_CA modi madarchod hai Na, maa ko khara' kar diya note ki line 96 yr old maa. Modi is harami chutiya PM"
1,@CNNnews18 One pappu talks of aloo the other of mushrooms ..chutiya banana inse sekha
1,RT @MunhPhatt: The most worst thing in my life is\nFacebook Memories\n\nWhenever i use to login..\nFb memories be like\n\nYe dekh chutiya tha tu \xf0\x9f\x98\xa4
1,Chutiya hogai hy
1,Chutiya \n\nMaha hutiya \n\nVarun fans \n\nAlpesh thakor https://t.co/S0fEgYLuGJ
1,@KeerthiReddi @EconomicTimes Gujraat wale Teri tarah chutiya nhi .\n...Nation first....fuck all Muslims
1,#virushkaKiShadi\n\nYe log ke photos to ese post kar rahe he log jese personally attend karke khud photos click kiye he..\nBc chutiya public..
1,Mann to ho raha hai wo mushroom wale ko bolu....abe chutiya hai kya....kya kuch bhi bol raha hai\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81
1,"Me to my friend,\n"" Mosam acha ho ya bura tu chutiya hi rahega"" \xf0\x9f\x98\x81"
1,@VipinRathaur Ak to chutiya h
1,@AashishKhetan Yeh toh vaakai mein AAPTARD nikla matlab chutiya
1,@spongekys uffff waaaah chutiya admi kya baat ki hai wow meii tou fan hogya hun messi ka abbb ufff kya khelta ha\xe1\x80\xa6 https://t.co/bR94m43OeC
1,"@ANI What a chutiya, this #AlpeshThakore is? Kahan se laye is namune BC ko?"
1,"@republic Ye chutiya abhi jinda hai, mujhe to lag raha tha Sharm se chullu bhar pani me mar chuka hoga. Leave the p\xe1\x80\xa6 https://t.co/8sQekNsiCK"
1,RT @SirArora: There are three types of chutiya people:-\n\n1 chutiye\n1 maha chutiye\n3 apni selfie pe *its me* caption dalne wale ghanghor chu\xe1\x80\xa6
1,@CNNnews18 Chutiya
1,@News18India @awasthis Chutiya Ye Bjp Vale Siyasi Fayde Ke Liye Jab Ram Mandir Par Congress Ki Ray Mangte Hai Tab K\xe1\x80\xa6 https://t.co/EtGmEber1C
1,@BiggBossCritic1 Chutiya ho Kya bc tum kbhi ek baat par tik nhi sakte baad Mai bol Dena Mai shi nikla ...Mai predic\xe1\x80\xa6 https://t.co/J83f3nIWJr
1,"@AashishKhetan I refrain from using word like ""Chutiya"", but you deserve it. Only because of this Chutiyapah, people hate AAP."
1,Chutiya alert...I repeat Chutiya alert!!!! https://t.co/AWfNOLjNIM
1,RT @djgundala: Show me a bigger chutiya than @OfficeOfRG \nGujarat: Ye dekh https://t.co/6EU8OgM5pY
1,"@ANI One word for this guy, chutiya."
1,Stop stalking me chutiya @BeingYaseen_ \nhttps://t.co/tS3nASlCz3
1,@ArvindKejriwal Chutiya ho ka bey? Have some brains.
1,@CNNnews18 @ARanganathan71 Chutiya
0,RT @TheQueen_008: @urstrulyMahesh @superstarrajini Last Year They Were like #Spyder gonna release so wished  .. now don't say he wished for\xe1\x80\xa6
0,Chup #chutiya https://t.co/5V7GU7I6NU
1,@Punkkboy Chutiya saala.
1,@ANI Chutiya hai BJP MCD. Bhagti hai choro ki tarah apni jimmedari se
1,@CNNnews18 Chutiya.
1,@TheKaranPatel Chutiya Insan Xaala \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x86\xf0\x9f\x98\x86
0,@urstrulyMahesh @superstarrajini Last Year They Were like #Spyder gonna release so wished  .. now don't say he wish\xe1\x80\xa6 https://t.co/nQGDsZrMNH
1,@Rajatgujar @CNNnews18 Three chutiya...
1,@anupmudgal Bhai @KapilMishra_IND chutiya hai isko Dhyan n do
1,"@LibertarianBlue ""After explosion"", chutiya, That\'s how."
1,RT @ShreyaSlays_: @TheRpRajput I love dhoni but some dhoni fans are chutiya\xf0\x9f\x91\x80
0,Friend: aj se kisy k bary mein ghalat nahi boleingy.\n\nMe: han yar!\n\n*See a boy with sunglasses in mall* \n\nBoth: Wo\xe1\x80\xa6 https://t.co/JMpW7sx5K4
1,RT @soilditem: @mraja99 LOL barely stopped laughing... No wonder Rahul found his soul mate in this super chutiya...Aples Thakor
1,RT @rkgeemail: @CNNnews18 Example of certified qualified Chutiya be like \xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe https://t.co/33mKRcTfGc
1,AAPtard = Chutiya ^ Chutiya #Mushroom https://t.co/RzW5mmHm3f
