,Label,Tweet
425,1,aur ye log bolte hai vikas ho rha hai bc india ke culture ki maa bhen ek kr di hai nnamo namo namo ane chutiya bano
426,1,are bhai hum marathi hai hame chutiya me mat nikal ki usaki ma kya boli
427,1,teri maa ki bo jaban sambal ke bat kar chutiya ye meri hi id or wo rprajput meri id nahi bhosdike
428,1,chutiya gaye hain saare ye shilpa ke peeche kuch bhi bol rhe hain inke liye ba
429,1,bastard comparing aghori sadhus with isis nchutiya spotted
430,1,sir ap akhand chutiya ho
431,0,most chutiya fans of msd
432,0,lol when pidi can defeat me by words amp logic despite continuously abusing
433,1,natakani hai bro chutiya log
434,1,example of certified qualified chutiya be like
435,1,rajneeti me aate hi chutiya suru kuch bhi bol do abhi se hi dikh rha hai kya kroge aage gujrat me
436,1,bosdk tu jo shikhar dhawan ka lekar baitha hai itne salo se gawar chutiya insan aagaya mention me apni marvane tu bkl ht
437,1,chutiya kahi ka
438,1,anushka beta for nkid average na for nk bhenchod na for nk chutiya na for nk dalle nkohli great son vir
439,1,kejriwal chutiya banayenge
440,1,chutiya nmaha chutiya nroadies splitsvilla bigg boss ke participants
441,1,tm ko dhka to ek khayal aya jesa chutiya meriii life mee kesy aayaa
442,1,mam every one knows pro pak pro isis share islamic twitter page always stood for anti nati
443,1,refrain from using word like chutiya but you deserve it only because of this chutiyapah people hate
444,1,lol barely stopped laughing no wonder rahul found his soul mate in this super chutiya aples thakor
445,1,zara batao kis mushroom se twacha gori hoti hai chutiya banane ka dhanda hai bc battleforgujarat
446,1,chutiya country
447,1,sale chadarmod ghodefakeer insan tu chutiya bhopadike
448,1,chutiya gaye hain saare ye shilpa ke peeche kuch bhi bol rhe hain ink
449,1,tu waha kya kar raha ha madarchod bahan lode kaha comarision kar raha ha tu kaha no ka madarchod
450,1,is he born chutiya or pappu ka aashirwaad made him so
451,1,both husband wife are chutiya
452,0,hot guy ignoring me aisa bh kya bada aya smart enough ek date to banti iske sath nhot guy proposed me hehe
453,1,and you are chutiya trying to be funny
454,1,saale nmard kutta haraami dougla
455,0,
456,1,dlt kar quote kar beghairat wahan jawab deta hun larki tag hai saath behuda haraami
457,1,dont ki english kamzoor thi to english movies dakhne ko kaha nharaami pata nhi konsi movies dakh li ab woh khud kamzoor
458,1,saaley haraami sarkaari karamchari log kaam material sab chahiye phir ghoos chahiye bill jaldi
459,1,charan aiyer sibal orpure madarjaat haraami kutte le dubbe ko
460,1,bhaiya kitne dekhen pat tere jaisa haraami nahi dekha
461,0,kajol rekha
462,1,punnesh saala bahut haraami hai nkya waahiyaad aadmi hai arshi aur akash ke saamne bolta hai ki haan shilpa to safe
463,1,shakal masoom or dimagh haraami ye naimat bhe ksi ksi naseeb hti ha
464,1,nhazrat iss haraami ka elaaj kren
465,1,haraami suna hai uska kuch nai pata
466,1,shut upppp haraami
467,0,sir nabsolutely correct nsultan is dumbo knit witted nfor him this phrase us th
468,1,such haraami team have
469,1,wow mubarak ho shrikant sharma kyuki haraami dougla ho
470,1,kisase namak haraami aur kisskase namak halali jiss thaali mein khana usi
471,1,abhi ro inko news me aana us chutiye ko koot kr ya kootwa kr news me aati na ladki bs tesuye bahana
472,0,if anyone giving me evil eye pls stop because assure you my life is mess and do not need ur help making it worse
473,0,aise kon troll karta hai pappu pidi
474,1,haraami apni aoukat pe aagayaa badmash
475,1,iss haraami ki age bhi dekh lo kutto nye kya hai
476,1,ujlay kapry achy khany nmehngy jotay oonchy ghar nkaaly dil mailay man nsastay shoq haraami log
477,1,tu hai kaun be bh ke nteri aukaat kya hai be saale mtv ke chuziye nmalishka
478,0,mere bhaiyo mein amu mein rights ke doran roz padha mere guru bhi muslim rahe aur unaki taalim ka mein
479,0,want snow day with hot chocolate ft the loml
480,1,aaj kal jo jitna zyada namak khata hai utni hi zyada namak haraami karta hai gujaratelection gujaratelection
481,1,ko bhi suspend karo aadmi ki degree farzi hai haraami ki aulaad ko phansi do
482,1,bhai report karo tootaram ke tweets ko block hojaayega haraami bahut si tweets haen usk
483,1,world biggest haraami muslims are in hydrabad who sell their young virgin girls to arabs to get rich that owaisi idiot can see this
484,1,haraami tere par suit karta hai
485,1,mobikwik haraami has stopped taking supercash for recharges ullu ke pathhe
486,1,haraami nbare haraami napne dosto ke pas beth ke janu ko call karne wale
487,1,would like to say yahan kya apni mc aaya tha haraami
488,1,kitne haraami hai hum pele ho bb
489,1,haraami betaa muhh zoor hote hai ye essne sabit kr diya
490,1,is haraami ki icha rahul ka jija banne ki hai bana do ise
491,1,haan ab toh udke dumchale modi ko sabka baap batate hain sal
492,1,anta hareem wa haraami saudimovietitles
493,1,very well said sabir sir lekin ye nooni haraami ko samaj nahi aye ga haraam ko kha
494,1,dost ki english kamzoor thi to english movies dekhne ko kaha nharaami na pata nahi konsi movies dekh li ab wo khud kamzoor
495,1,this is the same haraami media that asked if shivaji statue was important and look at their bastardly priorities
496,1,sorry mani shankar aiyer you were very wrong boss aise pm ko neech kisam ka nahi ekdum haraami kisam ka
497,1,no wonder you are behaving like moron your vote bank is stuck in th century arabia with barbaric
498,1,dekh swara tumhara ex hoga yeh haraami
499,1,yeh feku nkutta nkameena nmakkaar nharaamkhoor nnikamma njahil ngawaar nyeh sab me nahi kehta nwarna kuch haraami mujhe gali
500,1,what kind of gira hua haraami he is
501,1,han yeh haraami hai ek number ka koi badi baat nahi yeh he intention ho iska
502,0,had my nikkah in front of the kaabah and did umrah with my husband straight after and he still turned out to be piece of
503,1,aaj kal jo jitna zyada namak khata hai utni hi zyada namak haraami karta hai gujaratelection gujaratelection http
504,0,mere bhaiyo mein amu mein rights ke doran roz padha mere guru bhi muslim rahe aur unaki taalim ka mein example
505,0,all want for xmas is medium phat tiddies
506,1,to gandu jab ec ne bulaya tha to gaya kyon nahi apne haraami baap ki chaat raha tha
507,0,sza and dvsn chill weather
508,1,desh ke hai bure haalat nharaami bjp ko laat big evm hacks karle tumhe raasta
509,1,ap kanjar haraami ki beti hain
510,1,but saamne haraami friend khada ho to muh ko hi act karna padta hai woh bhi gaali se
511,0,women are too precious for this world
512,0,the year is you sit on the couch with your spouse your children play classic oldies music playlist fergilicious
513,1,tomorrow he will be jaunu shari hindu lol haraami hai saalei
514,0,best is witnessing current generation lahoriye kids having go at urdu in deliriously punjabi accent
515,1,ause haraami log bhi hain
516,1,want to send this to every haraami it type posh type butter won melt in my mouth type who tried to argue with
517,1,want to send this to every haraami it type posh type butter won melt in my mouth type who tried to argue with me abou
518,1,haraami
519,1,is baasu ki ma ka bhosda saala madharchod hai kis jagah ka ye bahan
520,1,haraami hai saala essa toto bandh hogaya part of sold media
521,1,pehle main boht seedha saadha tha phr ak din meri life main ak haraami ki entry hoe aur sab badal gaya
522,0,it doesn matter what else he does right if man does not offer emotional support he is useless read that twice
523,0,feku nneech nkutta nkameena nnikamma nharaamkhoor nharaami ngadha nnapunsak nyeh sab modi ji ke liye nahi bolna chahye ke wo pm hai nab jaisa bhi
524,0,inka khaandaan hi aisa he sir haraami
525,1,haraami
526,1,bhai jiyo gazab haraami piece bhai tu
527,1,im going to neck that taehyung anti spreading that false shit saali kamini kahiki bhenchod kutti chutiya haraami sab kiuch hai woh
528,1,kabhi ipl meh bhi aisa kheleta eoin morgan haraami
529,1,you know your bff is haraami when his am chats includes reminder of the girl who loved you amp
530,1,abey haraami
531,1,ab haraami ho gaye hain
532,1,didi yeh bollywood wale bade haraami hote hain nlekin inme inka dosh nahi hai nwe should stop making stupid people famous
533,1,haraami hai ye kameena
534,0,best is witnessing current generation lahoriye kids having go at urdu in deliriously punjabi accent aik tee
535,1,maarooo saaale ko haraami ko mil jaaye salaa ab
536,1,bjp ki nasl hi haraami hai
537,1,when tell you private life is happy life not lying people not knowing anything about me or my life is fucking con
538,1,zaani sharaabi haraami
539,1,but ur not haraami init
540,0,masha allah as usual this is music free dance free non mahram free and haraam free islamic pre school programme
541,0,
542,1,making images is dangerous and haraam but the cunt himself is dancing in front of camera
543,1,jokin dat shit haraam
544,1,number auron atay hain jeeena hamara haraam hota
545,1,lol when you wear hijab ppl assume you either shout how dating is haraam or that you want really religious guy errrr
546,1,demonstrations are an innovation in the religion and they are haraam nsource
547,1,if guy tells you that he loves you ask him to make it halaal instead of going into haraam relationship phir dekhna kese bha
548,1,how do tell mother who supports her daughters haram relationship partially due to fears and concerns that it is still haraam
549,1,celebrities love marriage nwow marriage and love goals nnormal ppl love marriage nharaam intercaste marriage
550,1,chautarfa mahangai ne jeena haraam kiya hua hei pm growth rate ke peeche pade hue hein do saal se kagaj par mahangai kum kar khush hein
551,1,making images is dangerous and haraam but the cunt himself is dancing in front of camera
552,1,these need to be declared haraam because it has become gambling now this buble will burst and people will lose all their mo
553,0,
554,1,these evangelists abuse hindu gods in open desecrate hindu idols molest kids
555,1,when kejri talked against surgical strike pakistan took dig at india haraam zaade
556,1,bina congress president elect huye hi aap ne bjp ki neend haraam kar di aur ab toh aap undisputed offic
557,1,so now are openly advocating for openly haraam relationships and referring to them as goals what happened to ja
558,1,bina congress president elect huye hi aap ne bjp ki neend haraam kar di aur ab toh aap undisputed official sei
559,1,sab haraam khor hain
560,1,never seen besharam haraam khor more than this man
561,1,harami ki aulad aa gaya na aukaat pe haraam ka jana congressi
562,1,it haraam to use condoms
563,0,criminalization of begging ritual means of income for hijra communities only limits options for already marginaliz
564,1,crore ka suit hawa ghoomne wala njhooth ka samunder nnawaz ki tatti chatne wala nhijra haramkhor ndesh drohi nlull ba
565,1,the hijra at work us taxpayers pay for our own demise wake up
566,1,modi jaise hijra ko follow karte ho
567,1,akher hijra se shadi kr lee
568,1,natural sex video images noods hijra pictur
569,1,naked girls innocent video of local hijra fucking with man
570,1,germany pakistani hijra invader migrant arrested for trying to blow up church in mannheim
571,1,hijra hain jaane do
572,1,mohammad bhi tha kya hijra
573,1,wake up and smell the hijra
574,1,amazing anal videos hijra fucking girl
575,1,pakistani hijra dj danch and stage shoo pakistani dance via
576,0,muslim refugees are seeking refuge in christian countries ask yourself why aren they seeking refuge in muslim countries nth
577,1,hijra
578,1,aise jaanvar exist hi nahi hone chaaheye
579,1,me whn retrns hm aftr long days nmom mera raja beta ghar aa gya nxt day nmom uth ja baj gye hai aalsi jaanvar room nhi hai ye teri
580,1,gandhi jaanvar
581,0,galat insaan se toh sahi jaanvar hi accha hai catperson
582,0,us neta ki fan hai aap ji
583,0,
584,0,marvel jaanvar
585,0,mein se jaanvar hahaha type karte hue haste nhi hain
586,0,jaanvar ko mata pita kahna tumhare dharm me hai ye duniya jaanti hai
587,0,what is brkup it is that time when jaan becomes jaanvar and cuttiee becomes kutti
588,0,are bhai smriti ji bura maan jaengi aap modi ji ko jaanvar kese kah sakte he
589,0,to all the shitpians amp
590,1,aysay gandhee jaanvar ko shoot karna chahiye jaihind
591,0,jab insaan jaanvaro ka chaara kha skta hai to jaanvar insaano bed pe nahi reh sakte
592,0,human jaanvar ko iski baarime kuch nehi patha
593,1,aysay gandhee jaanvar ko shoot karna chahiye jaihind
594,1,jaanvar laal became pm after his daughter eloped with katuva this is difference
595,1,wah kya baat ye india insaan jo jaanvar se bekaar
596,1,aor rohit sardana kal bhi jaanvar tha aaj bhi jaanvar hai
597,0,wo tweet bhi delete kar bhaag gaya haha kasam se be daya aati hain tum logo maansik divaliyepan per
598,0,
599,0,tum babasaheb ambedkar hogaya kya nsharm nahi at
600,1,khujliwal kutta se better hai
601,1,she so hot for that cock in her ass she can contain it
602,1,aaj tere ko mera lund se kutta ka tara pelunga aur bhi jor jor se jitna chahe chilla le meri jaan
603,1,have you ever checked your dna you ass hole comparing rss with isis kutta sala bc mc what rss did to yo
604,1,aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan
605,0,wo tweet bhi delete kar bhaag gaya haha kasam se be daya aati hain tum logo maansik dival
606,0,go to hell nu puppet nu paltu kutta
607,1,bjp ne iske kah ke lele ma party se nikkala na bhaw diya kutta bana diya
608,1,think iska koi maa behen nehi hay gatar me peyda huya hay gatar ka aulad iska parvarish bo
609,0,
610,1,according to miss right chalu bahut ganda word hai nand kamina kutta nwo to mai mjak me bol rhi thi nfakina khan
611,1,ye sala pagla kutta hai yisko maa relation me lagti hamlog ko use kya rista sala kuta bila
612,1,pagal awara kutta
613,0,because he himself is strong contender to be declared as murderer of bb other contender includes kutta qati
614,1,congressi kutta
615,0,favourite animal except kutta askpuri
616,1,pure vegetarian hi modi tere jesa kutta nehi hain
617,1,hina kamina kutta saala nand this lady was targeting vikas yesterday just bcoz he called her chalu bb biggbo
618,0,just see how they have mention congress canidate as social political leader agar bjp ke le
619,1,attention lye allah bnay huyy insano pahly bandar kutta bolty ho or jab attention mil jatii tw public mai randi ro
620,1,chal ba kutta patel
621,1,khujali wala kutta
622,1,luv ka credit kutta vikas le jaayegaaa shitt gay
623,1,hinakhan called luvtyagi kaamina sala kutta she got offended when vikas called her chalu wow missgrace ni am feeling
624,1,mujhe lag hi raha tha kutta bhoka kesay nhi ye lo kutta firsay pagal hogaya
625,1,thank you for calling me genius nnahi samjhege hai wo hame nto kya jaata hai nab tu chutiya hai nniche khade
626,1,khujali wala kutta
627,1,bc kutta
628,0,just see how they have mention congress canidate as social political leader agar bjp ke leader ka kutt
629,0,banda kutta paal lay per billi na palay
630,1,saala kutta he
631,0,luv to hina kya karegi nhina kya karegi kuch zyada nahi ho raha tumhara nbahar milo tum mujhe nhina has problem wit
632,1,omg itna gussa ra hh is pgl kutta harami pr kabhi
633,1,bc kutta
634,0,jab larki kai samne kutta peeche par jaye
635,1,hina night before last don use the word chalu chalu is very bad word nhina last night kutta kamina
636,0,hina keliye chaalu bohut ganda word hai aur vo khud
637,1,aap ka kutta hajir hai mam
638,0,
639,1,randi apne adat kabhi nahi badalti dear mmmmmm kutiya ki tarah apka pura lund chat rahi ho
640,1,meri chinaal kutiya isko roz chhodne ka maza hi alag hai
641,1,uffffffff hudashi hindu kutiya ko naye naye tarike se chodho to or maza deti hai
642,1,gonna tear that pussy badly kutiya ghhhaaabbbb ghhhhaaaabbbb
643,1,randi ko to bas ek hi kaam ata hai hehehe bas apse new new style se chud sakti hai yeh randi mmm kutiya ban kar chodogi apse
